order_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,order_date,region,payment_method,status,discount_pct
899e941f-9009-491f-985c-18acca6bdde1,CUST5213,P007,Backpack,Accessories,5,3544.03,17720.15,2024-10-10 00:00:00,North,Debit Card,Cancelled,0.101
e89dea4a-750d-47f7-a9e9-7576a980ba0f,CUST2433,P003,T-Shirt,Apparel,5,2340.16,11700.8,2024-02-09 00:00:00,East,COD,Completed,0.157
6eb3c781-5539-4bd8-8058-2ccfc000b93d,CUST7745,P008,Yoga Mat,Sports,1,1157.63,1157.63,2024-12-23 00:00:00,North,Debit Card,Shipped,0.157
63dcfa2a-14b4-4273-a9d5-fa4a3e4515b0,CUST9149,P006,Novel,Books,5,756.44,3782.2,2024-08-25 00:00:00,South,Credit Card,Cancelled,0.192
fd891eba-cee0-48c6-8da7-439bfebdd83f,CUST8318,P005,Coffee Maker,Appliances,4,2266.17,9064.68,2024-08-05 00:00:00,South,Credit Card,Shipped,0.077
7543f264-c092-4238-93de-adec62644881,CUST2116,P004,Running Shoes,Footwear,2,6151.04,12302.08,2024-10-28 00:00:00,South,Debit Card,Cancelled,0.059
82c03f1a-0413-4ba5-b039-5f1cea98aade,CUST5515,P002,Headphones,Electronics,4,4860.67,19442.68,2024-10-02 00:00:00,East,Debit Card,Processing,0.251
62f41f56-8fe8-4d25-8195-5f08283b5350,CUST6609,P004,Running Shoes,Footwear,5,5239.17,26195.85,2024-09-05 00:00:00,East,Net Banking,Completed,0.075
1a28244c-e3f1-46cf-ba1c-94e241dc0d09,CUST4862,P007,Backpack,Accessories,1,2301.22,2301.22,2024-09-28 00:00:00,North,COD,Cancelled,0.295
7f6a5929-fb3f-427d-ad68-980d1b550b0f,CUST6335,P008,Yoga Mat,Sports,3,1288.88,3866.64,2024-09-18 00:00:00,Central,Net Banking,Shipped,0.176
bbe9fb83-31f1-484f-8f08-552fd03c2f66,CUST5199,P008,Yoga Mat,Sports,1,1560.67,1560.67,2024-08-22 00:00:00,East,Debit Card,Completed,0.046
4d7b9458-46ba-4b6f-a8bd-7a7591b82f58,CUST7097,P003,T-Shirt,Apparel,1,1824.31,1824.31,2024-02-27 00:00:00,North,COD,Processing,0.053
7db6b78c-4819-45c4-a846-69d5e410d055,CUST5859,P003,T-Shirt,Apparel,5,1329.7,6648.5,2024-07-11 00:00:00,Central,COD,Completed,0.016
a33512f3-f8bc-43b9-a7e5-7bab673bb1a9,CUST3429,P005,Coffee Maker,Appliances,1,1687.75,1687.75,2024-10-24 00:00:00,North,Debit Card,Shipped,0.2
054befca-abc3-488f-9e5c-39d19eec0899,CUST5436,P005,Coffee Maker,Appliances,3,3802.8,11408.4,2024-11-03 00:00:00,North,Credit Card,Shipped,0.003
a79e370c-3bf3-48da-81c3-ad8f48ba9c11,CUST1077,P001,Laptop,Electronics,4,79434.27,317737.08,2024-09-28 00:00:00,South,Net Banking,Completed,0.206
36e2f50c-a828-4ec7-ae14-c5172315a3a8,CUST7666,P007,Backpack,Accessories,5,950.37,4751.85,2024-02-23 00:00:00,South,COD,Completed,0.206
041fd4e0-29fd-4c88-a01d-9e24c98cc588,CUST5901,P003,T-Shirt,Apparel,1,1102.58,1102.58,2024-01-25 00:00:00,North,Credit Card,Shipped,0.298
b2f9acad-3b33-4805-a04e-806f50e5ce3d,CUST9477,P005,Coffee Maker,Appliances,2,2886.92,5773.84,2024-09-25 00:00:00,East,Debit Card,Cancelled,0.076
7a6e59c1-7786-499d-883a-91cd022dc2da,CUST7494,P005,Coffee Maker,Appliances,3,4586.78,13760.34,2024-07-25 00:00:00,West,Net Banking,Cancelled,0.067
2991ecd8-188f-4c02-8707-ddfa9ab703b8,CUST3638,P007,Backpack,Accessories,4,2831.45,11325.8,2024-04-12 00:00:00,Central,UPI,Cancelled,0.218
bba7ef6f-4fa4-4c7a-9707-890aeee7cf0e,CUST2737,P008,Yoga Mat,Sports,3,1107.68,3323.04,2024-01-28 00:00:00,East,COD,Processing,0.177
cafbd408-de54-4925-903c-76f33529862a,CUST5272,P001,Laptop,Electronics,5,45225.7,226128.5,2024-06-03 00:00:00,North,UPI,Processing,0.021
943ffab3-0167-4146-b53f-02df38c5e72f,CUST1746,P006,Novel,Books,4,509.08,2036.32,2024-01-11 00:00:00,West,UPI,Returned,0.164
3a9d6563-7c85-4f09-99fa-d121a1738e26,CUST4185,P001,Laptop,Electronics,3,112215.32,336645.96,2024-07-15 00:00:00,West,Debit Card,Completed,0.065
8da72c37-8e5b-4df6-a0a6-acfb634a454d,CUST4749,P001,Laptop,Electronics,3,97279.03,291837.09,2024-03-15 00:00:00,North,Net Banking,Shipped,0.267
ed4b5fa0-2497-4690-911e-3742439443b3,CUST8455,P001,Laptop,Electronics,4,95801.16,383204.64,2024-08-19 00:00:00,West,COD,Returned,0.192
18300374-2228-486e-8c3f-a95aa817f822,CUST7169,P001,Laptop,Electronics,1,104485.78,104485.78,2024-05-27 00:00:00,West,Net Banking,Shipped,0.071
cbf4974b-24ee-4ad8-bcd7-84f1db60c361,CUST3207,P004,Running Shoes,Footwear,2,4600.6,9201.2,2024-12-20 00:00:00,East,Net Banking,Cancelled,0.02
a2d94cbc-a7a5-4f11-8809-8867774961c9,CUST6781,P007,Backpack,Accessories,5,3294.33,16471.65,2024-08-17 00:00:00,East,UPI,Completed,0.234
998b577c-0a7d-41b3-ac5b-f0c0922a0ce4,CUST8785,P001,Laptop,Electronics,2,105236.92,210473.84,2024-08-13 00:00:00,West,Net Banking,Cancelled,0.072
de3a9ec8-ee2f-4756-8081-087e288dba6c,CUST8815,P007,Backpack,Accessories,4,1517.9,6071.6,2024-03-12 00:00:00,South,Debit Card,Shipped,0.207
7dbc9e74-554f-4c3e-a916-bce0f8dba31f,CUST7395,P004,Running Shoes,Footwear,4,5515.22,22060.88,2024-09-10 00:00:00,South,COD,Shipped,0.292
ce9de7fd-14fa-4ae4-ad7f-4a74357cbf26,CUST9405,P007,Backpack,Accessories,1,1208.14,1208.14,2024-06-10 00:00:00,West,Net Banking,Cancelled,0.086
b2f9acad-3b33-4805-a04e-806f50e5ce3d,CUST7640,P005,Coffee Maker,Appliances,2,5565.74,11131.48,2024-08-26 00:00:00,Central,Debit Card,Processing,0.039
e8c4ba66-74a7-4a67-bb43-56e50ed9894a,CUST1268,P006,Novel,Books,4,227.05,908.2,2024-01-08 00:00:00,South,Credit Card,Shipped,0.024
9af33e4a-de1a-435e-80c9-bbfe38ad411d,CUST3993,P004,Running Shoes,Footwear,3,2446.28,7338.84,2024-02-29 00:00:00,West,Debit Card,Shipped,0.264
8ec98d35-c4cd-489c-bfbe-ea3b9d870f44,CUST3030,P005,Coffee Maker,Appliances,1,1990.96,1990.96,2024-12-12 00:00:00,South,COD,Returned,0.084
9d56bfc8-7f6d-4cc5-88e7-6bf000d00d84,CUST4842,P007,Backpack,Accessories,5,3831.63,19158.15,2024-05-07 00:00:00,North,Credit Card,Cancelled,0.212
c443f05e-6924-4215-bb2e-32497674ac5c,CUST3701,P004,Running Shoes,Footwear,1,7411.96,7411.96,2024-12-03 00:00:00,East,COD,Returned,0.067
fd4ce0ff-6b33-437d-a50c-c56d9e056c9d,CUST7249,P004,Running Shoes,Footwear,4,2632.21,10528.84,2024-07-28 00:00:00,West,UPI,Completed,0.054
9c786ee4-c65e-4738-8b19-243ea7d8f679,CUST3251,P005,Coffee Maker,Appliances,2,2840.68,5681.36,2024-10-24 00:00:00,West,Debit Card,Cancelled,0.267
19b7d04b-7ccb-4ad3-85c7-502dafb5f3e8,CUST1995,P008,Yoga Mat,Sports,3,1061.02,3183.06,2024-10-11 00:00:00,East,Debit Card,Shipped,0.048
4cc14902-8b3f-4ae6-9bfe-aa80854d181c,CUST9226,P004,Running Shoes,Footwear,3,5693.03,17079.09,2024-07-01 00:00:00,Central,Credit Card,Shipped,0.139
a79017f8-e50e-423b-b0b8-5e12ee058c95,CUST5492,P008,Yoga Mat,Sports,3,1208.83,3626.49,2024-07-16 00:00:00,North,Credit Card,Returned,0.186
2192df75-07e9-4a72-a939-451a5b897cf9,CUST7330,P003,T-Shirt,Apparel,4,690.55,2762.2,2024-12-14 00:00:00,South,UPI,Shipped,0.089
630ac3cb-2128-46c7-a2b0-5ddc8e51f20b,CUST6488,P005,Coffee Maker,Appliances,1,4117.83,4117.83,2024-09-14 00:00:00,East,Net Banking,Cancelled,0.066
10fd88dd-16f3-49a0-9bd0-16be5b95e430,CUST6012,P005,Coffee Maker,Appliances,1,5254.96,5254.96,2024-04-27 00:00:00,West,UPI,Cancelled,0.063
59622bca-3c1b-49f2-879e-e585cf942566,CUST8919,P006,Novel,Books,2,455.37,910.74,2024-03-18 00:00:00,North,Net Banking,Completed,0.264
6d35f673-c546-4964-b89f-8c818b176ea7,CUST3502,P004,Running Shoes,Footwear,3,7346.36,22039.08,2024-04-27 00:00:00,East,UPI,Completed,0.074
31872d09-1b39-4a12-a188-d0a3b477d241,CUST7389,P008,Yoga Mat,Sports,3,1762.16,5286.48,2024-04-02 00:00:00,North,UPI,Processing,0.039
0d7ab6bc-50a2-42ba-900b-8c8011900d25,CUST2476,P007,Backpack,Accessories,3,67737.17,203211.51,2024-02-27 00:00:00,West,COD,Processing,0.071
7eb4cc93-3506-466b-bca6-e9449f90b8cf,CUST7000,P002,Headphones,Electronics,1,4739.8,4739.8,2024-11-28 00:00:00,East,Debit Card,Shipped,0.276
a2de8912-d421-4089-8d31-24d4c34a430f,CUST7672,P002,Headphones,Electronics,5,937.89,4689.45,2024-05-06 00:00:00,Central,Debit Card,Shipped,0.253
a4720c65-c59a-4c84-ad3a-20b19d65e954,CUST5863,P003,T-Shirt,Apparel,2,1521.21,3042.42,2024-08-05 00:00:00,East,UPI,Returned,0.156
f734f299-7e82-43fa-8a68-a3855fdf573f,CUST4922,P004,Running Shoes,Footwear,1,4106.08,4106.08,2024-04-10 00:00:00,North,Credit Card,Processing,0.248
79b265bb-3b16-4078-8232-9cc48671070b,CUST2314,P003,T-Shirt,Apparel,4,2008.14,8032.56,2024-03-19 00:00:00,Central,COD,Completed,0.027
349ce246-6b19-4c36-a358-dfa496f66331,CUST2546,P008,Yoga Mat,Sports,1,1011.08,1011.08,2024-06-26 00:00:00,South,Debit Card,Completed,0.142
e44728ea-469a-48c8-a184-3ee61bcddd2d,CUST3605,P003,T-Shirt,Apparel,3,1956.67,5870.01,2024-01-03 00:00:00,West,UPI,Returned,0.071
d3b036d6-a28d-471d-9fba-4fa089a30043,CUST5089,P005,Coffee Maker,Appliances,3,5472.78,16418.34,2024-09-30 00:00:00,North,Net Banking,Shipped,0.243
281fa44c-575f-4157-abf2-020393e3a19a,CUST2529,P002,Headphones,Electronics,1,1882.29,1882.29,2024-02-27 00:00:00,East,COD,Returned,0.286
0f4e9cc5-722e-4627-9f56-1bd09b30ccd9,CUST5026,P005,Coffee Maker,Appliances,2,4870.68,9741.36,2024-06-11 00:00:00,East,Credit Card,Shipped,0.225
3f32288b-1626-4397-9079-31807692c5c5,CUST8226,P008,Yoga Mat,Sports,3,1379.07,4137.21,2026-10-30 18:29:34,North,Credit Card,Processing,0.132
ea9ed07c-6435-4854-8183-9717ba2328e2,CUST3138,P004,Running Shoes,Footwear,5,7056.01,35280.05,2024-11-17 00:00:00,Central,Net Banking,Returned,0.005
e37c3b20-f99f-49c9-bb20-dfd52947a4d1,CUST8209,P002,Headphones,Electronics,5,1662.64,8313.2,2024-08-10 00:00:00,Central,COD,Shipped,0.279
c61bf2a9-82d2-44e4-95d4-b8aaf7ccfe54,CUST9615,P004,Running Shoes,Footwear,2,0.0,0.0,2024-06-20 00:00:00,West,Net Banking,Shipped,0.134
04c5e67d-f0c6-4253-94ac-918b61a94d61,CUST6232,P004,Running Shoes,Footwear,4,3928.41,15713.64,2024-10-01 00:00:00,North,Debit Card,Cancelled,0.064
42c50351-eac3-4865-a7fb-5d417a0f8385,CUST1440,P007,Backpack,Accessories,3,3897.34,11692.02,2024-10-30 00:00:00,Central,UPI,Returned,0.179
977b619a-4dfe-4c0d-8116-758c9a94e5f6,CUST4078,P001,Laptop,Electronics,4,105386.31,421545.24,2024-01-06 00:00:00,West,Credit Card,Shipped,0.208
bc9582c8-e084-4447-97ea-94afceb3aa63,CUST3834,P005,Coffee Maker,Appliances,4,3094.02,12376.08,2024-08-27 00:00:00,West,Credit Card,Completed,0.053
c0a63a3e-62c2-468a-8d66-b469a7d6c839,CUST2574,P004,Running Shoes,Footwear,3,7800.8,23402.4,2024-08-31 00:00:00,North,COD,Processing,0.045
5a82a88a-838c-459b-91f6-c58286c775a9,CUST2630,P006,Novel,Books,4,417.75,1671.0,2024-02-15 00:00:00,West,UPI,Completed,0.073
1c9abb0a-2fa9-46d6-8c5c-16afde5cdf5c,CUST4110,P001,Laptop,Electronics,2,75355.03,150710.06,2024-10-19 00:00:00,South,COD,Cancelled,0.212
0799678e-d112-4080-9e85-ab5c36a2b78f,CUST9978,P001,Laptop,Electronics,4,70581.72,282326.88,2024-05-24 00:00:00,Central,Net Banking,Returned,0.08
0318d977-7397-4920-b70f-af28b8a7886e,CUST6002,P005,Coffee Maker,Appliances,2,1433.12,2866.24,2027-01-18 18:29:34,South,Credit Card,Completed,0.057
4fbe8060-6e86-4092-b7b1-6dc014e117ce,CUST2944,P002,Headphones,Electronics,2,1705.36,3410.72,2024-09-14 00:00:00,South,UPI,Returned,0.01
c3528dfd-228d-4abd-b52a-dde809fb2c75,CUST7757,P008,Yoga Mat,Sports,1,682.41,682.41,2024-08-12 00:00:00,Central,COD,Returned,0.133
a5123104-4cb7-4597-a45e-e8ac5ab0275b,CUST6883,P004,Running Shoes,Footwear,2,5489.03,10978.06,2024-02-17 00:00:00,South,UPI,Cancelled,0.175
95be7a79-916a-410c-8e0d-85e6af01f523,CUST6341,P007,Backpack,Accessories,1,1859.84,1859.84,2024-10-09 00:00:00,East,Net Banking,Shipped,0.218
b9bd3b9c-e00e-498c-bf39-396a6d424fbc,CUST9636,P002,Headphones,Electronics,2,3487.34,6974.68,2024-03-10 00:00:00,East,UPI,Completed,0.175
2bf8be82-c92f-4b80-8d8d-0c42c5ad01b8,CUST2993,P005,Coffee Maker,Appliances,5,3364.01,16820.05,2024-08-18 00:00:00,West,UPI,Processing,0.007
95bb8f45-8397-4255-af6c-14bbb0e7dab3,CUST8908,P007,Backpack,Accessories,5,1362.61,6813.05,2024-07-23 00:00:00,South,Net Banking,Shipped,0.067
6d5804f3-1f3a-4232-b5b6-ac84fbf39393,CUST9097,P003,T-Shirt,Apparel,5,2220.68,11103.4,2024-05-16 00:00:00,East,Credit Card,Completed,0.069
9b887dcd-3383-4db0-a126-dc8ec953c122,CUST2750,P004,Running Shoes,Footwear,1,3596.41,3596.41,2024-12-28 00:00:00,South,Net Banking,Processing,0.242
e34468f3-e4c8-4d77-9d0a-a7327a03e41f,CUST6448,P006,Novel,Books,5,516.29,2581.45,2024-09-16 00:00:00,North,UPI,Processing,0.017
23e5d583-7a1e-4967-8475-87854231a196,CUST5753,P004,Running Shoes,Footwear,3,6034.94,18104.82,2024-06-21 00:00:00,South,Debit Card,Completed,0.125
da788df4-07e7-4a70-bcf0-a2734b23a753,CUST6544,P001,Laptop,Electronics,3,74295.77,222887.31,2024-05-26 00:00:00,South,COD,Returned,0.034
237e84fe-b81d-4fb9-9544-bfdd519edb68,CUST5746,P002,Headphones,Electronics,1,4501.18,4501.18,2024-10-23 00:00:00,East,COD,Completed,0.246
b185d117-8ac4-4501-81f5-9a5bf8928a23,CUST2970,P004,Running Shoes,Footwear,1,5507.88,5507.88,2024-01-08 00:00:00,West,Net Banking,Shipped,0.094
aafbba1a-950f-4df8-ab44-f8a7722c5b24,CUST3308,P002,Headphones,Electronics,4,1168.97,4675.88,2024-04-22 00:00:00,Central,Credit Card,Returned,0.201
4995967c-b6e1-4a70-8b48-6f6e7cebce1d,CUST7322,P008,Yoga Mat,Sports,1,1820.31,1820.31,2024-07-12 00:00:00,South,Credit Card,Completed,0.168
ceced491-3a1c-4da1-ae68-97dd7a7cb005,CUST7188,P008,Yoga Mat,Sports,3,0.0,0.0,2024-02-07 00:00:00,West,Credit Card,Processing,0.285
c762e744-24d1-4f09-bed5-b481d7a45936,CUST1674,P007,Backpack,Accessories,2,2399.35,4798.7,2024-07-22 00:00:00,Central,Net Banking,Completed,0.021
7443fbb9-738f-4eeb-8cd0-0018302b4978,CUST1961,P001,Laptop,Electronics,5,60304.84,301524.2,2024-08-24 00:00:00,East,Net Banking,Completed,0.06
0f11af47-b743-44d8-89a9-100794d41fb9,,P004,Running Shoes,Footwear,2,4878.63,9757.26,2024-01-12 00:00:00,West,,Cancelled,0.228
5f484d22-c20d-4329-a39a-9c24c2b3d377,CUST4074,P005,Coffee Maker,Appliances,2,3222.0,6444.0,2024-04-08 00:00:00,Central,COD,Cancelled,0.277
00365b90-bbfc-4514-8c8b-e0733bde7429,CUST4648,P007,Backpack,Accessories,2,2020.85,4041.7,2024-08-12 00:00:00,West,Credit Card,Processing,0.245
0ba66c6a-e045-4e8a-8122-e6ef3e83674b,CUST8229,P008,Yoga Mat,Sports,3,1120.87,3362.61,2024-09-20 00:00:00,East,Debit Card,Cancelled,0.249
1bb7aca1-366e-4c4b-9a76-3488ca50c1de,CUST6234,P002,Headphones,Electronics,5,2435.33,12176.65,2024-05-26 00:00:00,Central,UPI,Cancelled,0.235
404d0f20-5bba-43b8-b5f2-1194fb0cb319,CUST3423,P005,Coffee Maker,Appliances,1,4721.4,4721.4,2024-09-05 00:00:00,South,UPI,Processing,0.197
be0b4aac-6477-4767-9fff-d92628c3e4cd,CUST2768,P007,Backpack,Accessories,4,3747.14,14988.56,2024-08-29 00:00:00,East,UPI,Returned,0.055
ca19c346-f3fc-4242-9230-391e7656013a,CUST6185,P005,Coffee Maker,Appliances,4,3041.99,12167.96,2024-02-16 00:00:00,North,Debit Card,Returned,0.193
2d7b4c2f-da07-4703-85c3-faa62e17349d,CUST1547,P005,Coffee Maker,Appliances,2,1932.48,3864.96,2024-02-17 00:00:00,North,Credit Card,Processing,0.046
65971285-f4c5-4614-8d4d-9467e139dbe7,CUST3869,P004,Running Shoes,Footwear,2,4465.95,8931.9,2024-04-18 00:00:00,South,UPI,Returned,0.146
06e9feff-1167-49dc-81b2-849f22a04db5,CUST9531,P001,Laptop,Electronics,3,0.0,0.0,2024-02-04 00:00:00,East,UPI,Processing,0.105
b920bab9-c785-4263-a4af-5e1c27362922,CUST3629,P002,Headphones,Electronics,2,27770.69,55541.38,2024-11-11 00:00:00,West,UPI,Shipped,0.274
3d44a45e-2d52-4f0f-99d4-b3b26bd1f9bf,CUST2111,P004,Running Shoes,Footwear,5,4144.17,20720.85,2024-01-08 00:00:00,North,Debit Card,Returned,0.208
3b3dba8e-7cdb-4c37-9ab4-796e08bc6811,CUST6722,P008,Yoga Mat,Sports,1,1090.66,1090.66,2024-03-28 00:00:00,Central,Credit Card,Shipped,0.251
edfcffc2-b03c-490c-ae8a-72ecd80c8e22,CUST3610,P002,Headphones,Electronics,4,1051.75,4207.0,2024-08-08 00:00:00,South,COD,Returned,0.096
0cd4f016-6bfb-44f1-aae2-5e09c20c2816,CUST8054,P003,T-Shirt,Apparel,4,1875.16,7500.64,2024-02-02 00:00:00,West,Net Banking,Cancelled,0.2
8626abab-5a9e-4fae-a732-52356fe6d696,CUST9808,P001,Laptop,Electronics,3,69777.41,209332.23,2024-02-28 00:00:00,East,COD,Returned,0.118
958112ea-ab89-4663-b75a-c14c2fa8b023,CUST3045,P006,Novel,Books,2,381.94,763.88,2024-09-08 00:00:00,Central,Net Banking,Returned,0.121
22c13393-5e76-4b2a-9fbb-54ba6e1fbb77,CUST4389,P002,Headphones,Electronics,4,3721.59,14886.36,2024-07-13 00:00:00,West,UPI,Completed,0.131
efb33413-0122-4adc-8a1b-403e81481cc0,CUST4374,P001,Laptop,Electronics,1,48884.07,48884.07,2024-07-09 00:00:00,Central,Debit Card,Returned,0.048
e9b42c8f-8e5a-4a64-943e-65a9acd26620,CUST5283,P004,Running Shoes,Footwear,3,3974.3,11922.9,2024-05-04 00:00:00,West,UPI,Completed,0.214
cc3b4c0e-55ab-4b98-a343-7ef1ffec7998,CUST9493,P004,Running Shoes,Footwear,4,4036.71,16146.84,2024-08-12 00:00:00,Central,Net Banking,Returned,0.21
c6bfea23-8d56-4ea5-af87-98898204e747,CUST5819,P003,T-Shirt,Apparel,5,1047.61,5238.05,2024-02-26 00:00:00,South,Net Banking,Cancelled,0.024
adc77a09-7202-4b7b-8bdd-e4b44dea89c7,CUST7230,P008,Yoga Mat,Sports,4,1107.5,4430.0,2024-10-28 00:00:00,East,Credit Card,Returned,0.284
24ed85d1-f02a-462f-b5b5-1c5179213046,CUST8639,P008,Yoga Mat,Sports,4,1794.09,7176.36,2024-07-01 00:00:00,East,Credit Card,Processing,0.038
ff675f6d-2c8b-457b-a54e-570561c91e90,CUST2119,P005,Coffee Maker,Appliances,1,3388.73,3388.73,2024-04-04 00:00:00,North,UPI,Cancelled,0.006
481676fc-d8bb-4106-8dff-d2466432b959,CUST7148,P005,Coffee Maker,Appliances,2,3503.34,7006.68,2024-11-11 00:00:00,South,COD,Cancelled,0.068
71ef77c7-fbb0-496d-af2f-c298dadc9402,CUST1327,P001,Laptop,Electronics,5,115212.56,576062.8,2024-11-14 00:00:00,West,Debit Card,Cancelled,0.273
3696194d-f839-4b7e-82ed-b6409744841c,CUST6986,P007,Backpack,Accessories,2,807.68,1615.36,2024-06-19 00:00:00,North,Net Banking,Returned,0.201
9b245a57-7cfe-4540-98ea-1edc00dae0d3,CUST3118,P001,Laptop,Electronics,2,70264.24,140528.48,2024-10-08 00:00:00,North,Net Banking,Returned,0.198
8f3d553f-631c-48c5-8202-a0b0e19e87c6,CUST6524,P007,Backpack,Accessories,5,3094.17,15470.85,2024-09-24 00:00:00,East,UPI,Completed,0.22
98a91ed0-8cd3-4e5e-bf35-47d56f905b64,CUST1770,P008,Yoga Mat,Sports,1,704.52,704.52,2024-07-27 00:00:00,West,COD,Completed,0.115
06a22bed-ff27-4e88-942c-ba6d797d9bef,CUST8943,P006,Novel,Books,2,204.16,408.32,2024-08-21 00:00:00,South,Credit Card,Processing,0.264
7b8c5e33-abde-4a75-8424-edd85836d2fc,CUST7679,P002,Headphones,Electronics,2,2071.01,4142.02,2024-01-28 00:00:00,Central,Debit Card,Shipped,0.217
4cd1ee65-40f2-45ad-8d3e-f8ec939d9ae2,CUST9597,P008,Yoga Mat,Sports,5,1185.99,5929.95,2024-08-31 00:00:00,West,Credit Card,Shipped,0.016
a9b44a2b-61d9-4f22-9c96-85d70d5bb9b4,CUST1814,P006,Novel,Books,3,682.05,2046.15,2024-02-14 00:00:00,South,Net Banking,Completed,0.179
7a4d9c81-ce62-46d0-b280-6e91663545f8,CUST7131,P001,Laptop,Electronics,1,50323.85,50323.85,2024-03-09 00:00:00,West,COD,Cancelled,0.26
f045e9be-37d9-4a46-9f61-1458decf639b,CUST5934,P007,Backpack,Accessories,1,1641.83,1641.83,2024-02-16 00:00:00,South,Debit Card,Completed,0.12
8d930a07-a585-464a-8f21-3e40a63bb046,CUST5508,P007,Backpack,Accessories,4,1316.07,5264.28,2024-11-24 00:00:00,Central,Net Banking,Processing,0.046
29ee80c2-90d5-4441-9b81-0e5f4a4a1e96,CUST2472,P007,Backpack,Accessories,3,2812.9,8438.7,2024-03-21 00:00:00,North,UPI,Processing,0.229
47601afd-9a61-4a52-b204-240c81ec7cd7,CUST6806,P007,Backpack,Accessories,1,3623.09,3623.09,2024-06-12 00:00:00,South,UPI,Completed,0.229
4b80a749-b044-43dd-94a7-0ab5cb83307d,CUST8711,P001,Laptop,Electronics,3,104130.57,312391.71,2024-01-10 00:00:00,West,Credit Card,Completed,0.207
0cc4697b-8f09-4f5a-b98c-19548165dadf,CUST7739,P008,Yoga Mat,Sports,1,1672.62,1672.62,2024-09-01 00:00:00,South,UPI,Shipped,0.192
f8ff41a2-553f-4369-8344-e5efff15ede5,CUST5229,P003,T-Shirt,Apparel,5,1129.6,5648.0,2024-05-08 00:00:00,North,UPI,Shipped,0.216
b054a0a6-6d57-40b8-b195-d27e24a5c160,CUST4306,P008,Yoga Mat,Sports,5,1140.4,5702.0,2024-08-28 00:00:00,West,Debit Card,Shipped,0.028
ec1a93f6-c5e9-4a0c-bab2-1d6344d2dfe6,CUST9257,P006,Novel,Books,2,729.51,1459.02,2024-05-19 00:00:00,Central,COD,Completed,0.242
6d0e8b0c-0cab-4271-ae35-3cccd5859670,CUST3632,P003,T-Shirt,Apparel,4,1196.24,4784.96,2024-01-28 00:00:00,East,UPI,Shipped,0.249
378dd7ab-1caa-4232-b00c-9e16de60ffee,CUST2393,P001,Laptop,Electronics,2,65923.49,131846.98,2024-12-03 00:00:00,East,COD,Shipped,0.236
c2155309-e373-4369-b46a-e25921787f27,CUST1002,P006,Novel,Books,5,413.3,2066.5,2024-10-23 00:00:00,West,Credit Card,Cancelled,0.268
25eab033-75e0-4d37-858e-d273012cbd3e,CUST4803,P007,Backpack,Accessories,2,3377.18,6754.36,2024-07-20 00:00:00,East,UPI,Processing,0.29
5d05b2c2-452a-48ca-8d1a-c91da2640a34,CUST9317,P005,Coffee Maker,Appliances,3,5416.67,16250.01,2024-09-09 00:00:00,South,UPI,Completed,0.246
d870d231-2c7d-4d52-9ffd-895a451c5767,CUST2439,P004,Running Shoes,Footwear,5,2035.96,10179.8,2024-03-20 00:00:00,West,Net Banking,Completed,0.118
f981a91c-f0a0-4eee-a9ff-53003b4b4065,CUST3245,P002,Headphones,Electronics,2,4392.31,8784.62,2024-05-10 00:00:00,Central,COD,Cancelled,0.221
634dad63-feef-4906-aed1-dbd7ff940339,CUST8460,P003,T-Shirt,Apparel,3,1739.72,5219.16,2024-06-10 00:00:00,East,COD,Shipped,0.268
40879bae-6eb7-4678-afae-5839953c1d3c,CUST2532,P003,T-Shirt,Apparel,5,1404.34,7021.7,2024-12-23 00:00:00,South,Credit Card,Returned,0.07
20176b62-895a-4e9a-9075-01b66b2abb44,CUST6740,P003,T-Shirt,Apparel,1,1786.42,1786.42,2024-06-26 00:00:00,South,Net Banking,Returned,0.066
7216f133-38c9-479f-9b7a-70c5b7e7d3b9,CUST2193,P006,Novel,Books,4,650.78,2603.12,2024-11-28 00:00:00,Central,Debit Card,Cancelled,0.181
1804cb06-83ce-4f9b-b8d6-ceb5e0670019,CUST3961,P005,Coffee Maker,Appliances,2,5301.46,10602.92,2024-10-05 00:00:00,North,Credit Card,Cancelled,0.104
6ef320b5-26f8-48a5-a682-7745338d3397,CUST7072,P003,T-Shirt,Apparel,4,1825.48,7301.92,2024-08-13 00:00:00,South,UPI,Returned,0.205
aaba303a-e593-4421-bff5-3c0d61309658,CUST1228,P004,Running Shoes,Footwear,3,3372.71,10118.13,2024-07-28 00:00:00,East,Debit Card,Returned,0.133
63b0138f-faa8-4e36-b264-5b771b9249d1,CUST7297,P004,Running Shoes,Footwear,1,7832.87,7832.87,2024-09-28 00:00:00,North,Net Banking,Cancelled,0.185
6d7096af-1768-4b85-8014-c900310b9fea,CUST4909,P008,Yoga Mat,Sports,1,1559.37,1559.37,2024-06-08 00:00:00,West,Net Banking,Completed,0.141
33f6a74e-57ff-40d0-9c23-05457f9c4e8f,CUST2735,P006,Novel,Books,5,382.72,1913.6,2024-06-06 00:00:00,Central,Net Banking,Cancelled,0.227
6ae7f8fe-a17c-4380-a1a5-269f839a2192,CUST2009,P002,Headphones,Electronics,4,1027.06,4108.24,2024-03-16 00:00:00,South,COD,Cancelled,0.2
7a110a18-0da0-43c5-838f-ab358eaebd00,CUST4866,P006,Novel,Books,1,553.9,553.9,2024-02-25 00:00:00,North,COD,Returned,0.112
